"","total_claim_amount","pol_bonus","pol_duration","pol_sit_duration","pol_insee_code","drv_age1","drv_age2","drv_age_lic1","drv_age_lic2","vh_age","vh_cyl","vh_din","vh_make","vh_model","vh_sale_begin","vh_sale_end","vh_speed","vh_value","vh_weight","pol_coverageMaxi","pol_coverageMedian1","pol_coverageMedian2","pol_coverageMini","pol_pay_freqMonthly","pol_pay_freqQuarterly","pol_pay_freqYearly","pol_paydYes","pol_usageProfessional","pol_usageRetired","pol_usageWorkPrivate","vh_fuelGasoline","vh_fuelHybrid","vh_typeTourism","drv_sex1"
"10672",449.03,0,0.594594594594595,0,5,0.404761904761905,0,0.309090909090909,0,0.0566037735849057,0.216561724861668,0.118367346938776,7,147,0.0925925925925926,0.0408163265306122,0.328042328042328,0.120546309197532,0.3965625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"10673",857.29,0,0.702702702702703,0.157894736842105,91,0.654761904761905,0,0.445454545454545,0,0.150943396226415,0.178401068498378,0.118367346938776,7,528,0.185185185185185,0.163265306122449,0.46031746031746,0.115386382079588,0.3721875,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"10674",4726.87,0,0.216216216216216,0.105263157894737,59,0.178571428571429,0.423913043478261,0.118181818181818,0.144144144144144,0.0566037735849057,0.280671627551994,0.179591836734694,51,388,0.0925925925925926,0.0612244897959184,0.529100529100529,0.18719664375067,0.444375,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"10675",286.7,0.424528301886792,0,0,51,0.0476190476190476,0,0.0272727272727273,0,0.283018867924528,0.178401068498378,0.118367346938776,34,3,0.333333333333333,0.285714285714286,0.46031746031746,0.0819846580208541,0.259375,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
"10676",754.42,0.0660377358490565,0.162162162162162,0.105263157894737,33,0.154761904761905,0,0.1,0,0.245283018867925,0.138141576035108,0.0857142857142857,37,495,0.259259259259259,0.224489795918367,0.338624338624339,0.0669259389689333,0.2571875,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
"10677",1475.75,0,0.72972972972973,0.421052631578947,59,0.464285714285714,0.652173913043478,0.309090909090909,0.171171171171171,0.283018867924528,0.282388857088342,0.108163265306122,34,150,0.296296296296296,0.163265306122449,0.185185185185185,0.145986127911072,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"10678",82.32,0.0943396226415094,0.675675675675676,0,80,0.476190476190476,0.228260869565217,0.209090909090909,0.00900900900900901,0.113207547169811,0.22343064300706,0.171428571428571,15,267,0.222222222222222,0.122448979591837,0.513227513227513,0.134142793710095,0.3365625,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"10679",207.17,0,0.378378378378378,0.157894736842105,78,0.333333333333333,0.260869565217391,0.254545454545455,0.045045045045045,0.0754716981132075,0.197672199961839,0.140816326530612,37,201,0.0925925925925926,0.0816326530612245,0.455026455026455,0.108496271684709,0.3640625,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"10680",535.31,0.0377358490566038,0.0540540540540541,0,0,0.178571428571429,0,0.118181818181818,0,0.0754716981132075,0.275710742224766,0.220408163265306,37,447,0.0925925925925926,0.0816326530612245,0.53968253968254,0.181607998652601,0.446875,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"10681",882.32,0,0.027027027027027,0.0526315789473684,28,0.619047619047619,0.728260869565217,0.472727272727273,0.342342342342342,0.0566037735849057,0.178401068498378,0.116326530612245,7,161,0.12962962962963,0.0408163265306122,0.428571428571429,0.108113487773882,0.3084375,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1
"10682",254.51,0,0.324324324324324,0.0526315789473684,30,0.69047619047619,0,0.481818181818182,0,0.132075471698113,0.166571265025758,0.130612244897959,47,310,0.222222222222222,0.122448979591837,0.275132275132275,0.098926673914042,0.3484375,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
"10683",166.12,0,0.297297297297297,0.0526315789473684,33,0.583333333333333,0,0.436363636363636,0,0.0188679245283019,0.299561152451822,0.271428571428571,37,326,0.0555555555555556,0.0408163265306122,0.645502645502645,0.22983877141676,0.4625,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"10684",1082.17,0,0.567567567567568,0.210526315789474,95,0.511904761904762,0.358695652173913,0.390909090909091,0.135135135135135,0.0754716981132075,0.179164281625644,0.148979591836735,48,531,0.0925925925925926,0.0612244897959184,0.46031746031746,0.108879055595535,0.3296875,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"10685",1236,0,0.27027027027027,0.315789473684211,78,0.821428571428571,0.391304347826087,0.390909090909091,0.162162162162162,0.188679245283019,0.221713413470712,0.148979591836735,34,15,0.222222222222222,0.204081632653061,0.513227513227513,0.0982070401616879,0.3203125,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
"10686",307.49,0,0.351351351351351,0.210526315789474,54,0.428571428571429,0,0.318181818181818,0,0.0754716981132075,0.328754054569739,0.271428571428571,28,163,0.111111111111111,0.0204081632653061,0.71957671957672,0.235963313989986,0.475,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
"10687",2532.96,0,0.351351351351351,0,71,0.595238095238095,0.739130434782609,0.436363636363636,0.369369369369369,0.0188679245283019,0.184125166952872,0.118367346938776,8,443,0.037037037037037,0.0204081632653061,0.386243386243386,0.0644761219396426,0.32375,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1
"10688",118.47,0,0.702702702702703,0,10,0.464285714285714,0.760869565217391,0.336363636363636,0.387387387387387,0,0.197672199961839,0.140816326530612,37,363,0.037037037037037,0,0.439153439153439,0.145243527124068,0.3828125,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"10689",1313.54,0.113207547169811,0.243243243243243,0.473684210526316,93,0.511904761904762,0,0.336363636363636,0,0.320754716981132,0.357565350124022,0.130612244897959,28,34,0.388888888888889,0.306122448979592,0.264550264550265,0.202293641193673,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"10690",2631.74,0.188679245283019,0.459459459459459,0.0526315789473684,59,0.773809523809524,0,0.336363636363636,0,0.150943396226415,0.178401068498378,0.118367346938776,34,15,0.222222222222222,0.142857142857143,0.433862433862434,0.0847636692134556,0.296875,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"10691",1770.25,0,0.837837837837838,0.210526315789474,5,0.583333333333333,0,0.445454545454545,0,0.452830188679245,0.38561343255104,0.140816326530612,48,328,0.444444444444444,0.408163265306122,0.222222222222222,0.149614919385708,0.690625,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
"10692",95,0.10377358490566,0.189189189189189,0,66,0.130952380952381,0,0.0909090909090909,0,0.169811320754717,0.261591299370349,0.202040816326531,3,36,0.166666666666667,0.163265306122449,0.597883597883598,0.167062210041188,0.3671875,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"10693",836.32,0,0.216216216216216,0.210526315789474,39,0.738095238095238,0,0.463636363636364,0,0.0754716981132075,0.109330280480824,0.104081632653061,34,4,0.0925925925925926,0,0.365079365079365,0.0656244736721226,0.246875,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"10694",889.16,0,0.27027027027027,0.105263157894737,91,0.30952380952381,0.467391304347826,0.227272727272727,0.225225225225225,0.0943396226415094,0.344399923678687,0.287755102040816,34,54,0.111111111111111,0.102040816326531,0.698412698412698,0.199216058550627,0.4859375,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"10695",1236,0.169811320754717,0.189189189189189,0,8,0.476190476190476,0,0.272727272727273,0,0.226415094339623,0.178401068498378,0.118367346938776,7,147,0.222222222222222,0.204081632653061,0.328042328042328,0.0831483211097671,0.328125,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
"10696",1726.76,0.245283018867925,0.621621621621622,0.105263157894737,69,0.702380952380952,0.239130434782609,0.518181818181818,1,0.113207547169811,0.253386758252242,0.148979591836735,15,486,0.12962962962963,0.0816326530612245,0.37037037037037,0.116151949901242,0.95625,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"10697",460.17,0.0377358490566038,0.27027027027027,0.157894736842105,26,0.130952380952381,0,0.0909090909090909,0,0.0943396226415094,0.203777904979966,0.13265306122449,17,279,0.12962962962963,0.102040816326531,0.433862433862434,0.0897398600542022,0.3275,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"10698",183.59,0,0.0540540540540541,0.105263157894737,69,0.333333333333333,0.445652173913043,0.236363636363636,0.0630630630630631,0.207547169811321,0.223812249570693,0.185714285714286,37,326,0.222222222222222,0.204081632653061,0.566137566137566,0.136837592442314,0.384375,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1
"10699",1251.99,0,0.513513513513513,0.0526315789473684,83,0.69047619047619,0.83695652173913,0.527272727272727,0.477477477477477,0.0188679245283019,0.109330280480824,0.104081632653061,7,158,0.0740740740740741,0.0612244897959184,0.365079365079365,0.0771079909969224,0.2640625,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"10700",1236,0.0943396226415094,0.108108108108108,0.105263157894737,57,0.416666666666667,0,0.3,0,0.0943396226415094,0.586338485021942,0.442857142857143,32,370,0.12962962962963,0.0408163265306122,0.608465608465608,0.355391894167904,0.578125,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1
"10701",339.51,0,0,0,70,0.666666666666667,0,0.472727272727273,0,0.0377358490566038,0.294409463842778,0.251020408163265,2,107,0.111111111111111,0.0816326530612245,0.62962962962963,0.228920090030776,0.440625,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"10702",2198.26,0,0.189189189189189,0.157894736842105,75,0.69047619047619,0,0.463636363636364,0,0.0754716981132075,0.298797939324556,0.187755102040816,28,104,0.111111111111111,0,0.518518518518518,0.192325948155747,0.396875,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"10703",1207.52,0,0.0540540540540541,0.105263157894737,38,0.535714285714286,0,0.381818181818182,0,0.0377358490566038,0.178401068498378,0.116326530612245,7,168,0.148148148148148,0.163265306122449,0.391534391534392,0.0924193474299888,0.3421875,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"10704",310.67,0,0.378378378378378,0.0526315789473684,93,0.630952380952381,0.782608695652174,0.436363636363636,0.45045045045045,0.0188679245283019,0.216561724861668,0.187755102040816,34,387,0.0185185185185185,0,0.44973544973545,0.162468803111268,0.4809375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"10705",1236,0,0.675675675675676,0,25,0.678571428571429,0,0.472727272727273,0,0,0.216561724861668,0.187755102040816,7,175,0.037037037037037,0,0.486772486772487,0.217972470181133,0.4684375,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"10706",431.56,0.0660377358490565,0.162162162162162,0.0526315789473684,90,0.130952380952381,0,0.0909090909090909,0,0.0188679245283019,0.197672199961839,0.140816326530612,37,363,0.037037037037037,0,0.439153439153439,0.145243527124068,0.3828125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"10707",449.6,0,0.297297297297297,0,57,0.488095238095238,0,0.354545454545455,0,0.0188679245283019,0.299942759015455,0.138775510204082,14,237,0.148148148148148,0.142857142857143,0.253968253968254,0.174748510970587,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"10708",501.61,0.424528301886792,0.162162162162162,0.105263157894737,75,0.130952380952381,0,0.0818181818181818,0,0.113207547169811,0.138141576035108,0.118367346938776,37,495,0.185185185185185,0.0816326530612245,0.433862433862434,0.079787478372709,0.2640625,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
"10709",106.14,0,0.297297297297297,0.0526315789473684,54,0.678571428571429,0,0.463636363636364,0,0.0188679245283019,0.216561724861668,0.148979591836735,34,16,0.0740740740740741,0.0204081632653061,0.497354497354497,0.136822281085881,0.3765625,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"10710",446.17,0.0943396226415094,0.0540540540540541,0.105263157894737,62,0.261904761904762,0,0.172727272727273,0,0.0377358490566038,0.185651593207403,0.104081632653061,15,264,0.148148148148148,0.0408163265306122,0.402116402116402,0.114238030347108,0.334375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"10711",145.12,0,0.297297297297297,0.105263157894737,60,0.214285714285714,0,0.154545454545455,0,0.0566037735849057,0.138141576035108,0.118367346938776,37,363,0.0555555555555556,0.0612244897959184,0.396825396825397,0.0697585399090505,0.35,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"10712",2323.95,0,0.351351351351351,0.105263157894737,34,0.511904761904762,0,0.381818181818182,0,0.264150943396226,0.313489792024423,0.157142857142857,37,254,0.277777777777778,0.26530612244898,0.417989417989418,0.226470273001485,0.43125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"10713",219.29,0.0471698113207548,0.108108108108108,0,31,0.44047619047619,0,0.218181818181818,0,0.0754716981132075,0.107613050944476,0.0857142857142857,10,221,0.12962962962963,0.0408163265306122,0.380952380952381,0.0610310667422027,0.225,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0
"10714",146.17,0,0.135135135135135,0.0526315789473684,75,0.583333333333333,0,0.418181818181818,0,0.188679245283019,0.395726006487312,0.126530612244898,37,342,0.240740740740741,0.204081632653061,0.195767195767196,0.159368253433572,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"10715",1682.61,0,0.621621621621622,0.0526315789473684,49,0.535714285714286,0.684782608695652,0.409090909090909,0.378378378378378,0.226415094339623,0.282388857088342,0.155102040816327,34,32,0.314814814814815,0.285714285714286,0.486772486772487,0.135199277303976,0.35,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
"10716",618,0.283018867924528,0.135135135135135,0.263157894736842,84,0.130952380952381,0,0.0818181818181818,0,0.30188679245283,0.282388857088342,0.110204081632653,34,32,0.314814814814815,0.285714285714286,0.391534391534392,0.106375648818729,0.3375,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
"10717",723.64,0,0.216216216216216,0.105263157894737,5,0.452380952380952,0.58695652173913,0.345454545454545,0.297297297297297,0.0754716981132075,0.138141576035108,0.0857142857142857,37,201,0.166666666666667,0.142857142857143,0.380952380952381,0.0794046944618824,0.278125,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"10718",88.17,0.0377358490566038,0.162162162162162,0.315789473684211,0,0.202380952380952,0,0.136363636363636,0,0.132075471698113,0.280671627551994,0.0959183673469388,51,397,0.166666666666667,0.122448979591837,0.380952380952381,0.0987735603497114,0.3384375,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"10719",187.46,0.0377358490566038,0.0540540540540541,0,20,0.321428571428571,0,0.218181818181818,0,0.0377358490566038,0.185460789925587,0.161224489795918,34,16,0.0555555555555556,0.0204081632653061,0.513227513227513,0.108496271684709,0.368125,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
"10720",1194.21,0,0.540540540540541,0.210526315789474,84,0.464285714285714,0,0.309090909090909,0,0.245283018867925,0.282388857088342,0.108163265306122,7,147,0.259259259259259,0.244897959183673,0.285714285714286,0.101705685106644,0.346875,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"10721",1870.04,0,0.72972972972973,0,31,0.404761904761905,0.565217391304348,0.290909090909091,0.27027027027027,0.0377358490566038,0.299561152451822,0.23265306122449,37,326,0.0555555555555556,0.0204081632653061,0.571428571428571,0.216441334537827,0.4690625,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"10722",106.14,0,0.135135135135135,0.157894736842105,73,0.154761904761905,0.380434782608696,0.118181818181818,0.153153153153153,0.188679245283019,0.133371493989697,0.0877551020408163,7,446,0.185185185185185,0.142857142857143,0.402116402116402,0.0644761219396426,0.2515625,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"10723",1236,0,0.405405405405405,0.105263157894737,27,0.428571428571429,0.25,0.309090909090909,0.036036036036036,0.283018867924528,0.183934363671055,0.0877551020408163,33,211,0.314814814814815,0.306122448979592,0.354497354497354,0.0690235948002633,0.2390625,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
"10724",6240.74,0.0754716981132075,0.675675675675676,0,22,0.488095238095238,0.673913043478261,0.345454545454545,0.387387387387387,0.0377358490566038,0.223812249570693,0.210204081632653,30,356,0.0555555555555556,0.0612244897959184,0.597883597883598,0.159789315735481,0.3578125,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"10725",344.83,0,0.0810810810810811,0,31,0.416666666666667,0.239130434782609,0.3,0.036036036036036,0.150943396226415,0.138141576035108,0.118367346938776,37,201,0.166666666666667,0.142857142857143,0.433862433862434,0.0794046944618824,0.284375,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"10726",106.14,0,0,0,62,0.357142857142857,0,0.263636363636364,0,0.226415094339623,0.357565350124022,0.126530612244898,28,512,0.259259259259259,0.224489795918367,0.433862433862434,0.17628730229211,0.8125,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
"10727",562.09,0,0.675675675675676,0,87,0.428571428571429,0,0.290909090909091,0,0,0.299561152451822,0.271428571428571,37,321,0,0,0.497354497354497,0.242087856563213,0.5171875,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"10728",2756.28,0,0.135135135135135,0,9,0.297619047619048,0,0.2,0,0.0566037735849057,0.280671627551994,0.179591836734694,43,382,0.111111111111111,0.0612244897959184,0.55026455026455,0.159329975042489,0.4125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"10729",3921.48,0,0.297297297297297,0.0526315789473684,34,0.166666666666667,0,0.127272727272727,0,0.113207547169811,0.22343064300706,0.187755102040816,15,267,0.12962962962963,0.102040816326531,0.513227513227513,0.147540230589028,0.4146875,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"10730",531.71,0,0.648648648648649,0.105263157894737,78,0.5,0,0.318181818181818,0,0.0754716981132075,0.221713413470712,0.187755102040816,7,168,0.12962962962963,0,0.555555555555556,0.139884552372495,0.3540625,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"10731",425.75,0,0.0540540540540541,0.0526315789473684,72,0.273809523809524,0,0.209090909090909,0,0.0188679245283019,0.216561724861668,0.148979591836735,7,174,0.111111111111111,0.0408163265306122,0.486772486772487,0.137205064996708,0.3928125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"10732",8449.8,0.113207547169811,0.162162162162162,0,92,0.428571428571429,0,0.309090909090909,0,0.0566037735849057,0.298797939324556,0.251020408163265,22,463,0.0740740740740741,0.0204081632653061,0.476190476190476,0.178469170583822,0.5096875,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"10733",970,0,0.297297297297297,0.0526315789473684,34,0.666666666666667,0.217391304347826,0.463636363636364,1,0.0377358490566038,0.179164281625644,0.148979591836735,48,531,0.0925925925925926,0.0612244897959184,0.46031746031746,0.108879055595535,0.3296875,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"10734",766.27,0,0.459459459459459,0,69,0.69047619047619,0,0.372727272727273,0,0.132075471698113,0.138141576035108,0.118367346938776,37,201,0.166666666666667,0.142857142857143,0.433862433862434,0.0794046944618824,0.284375,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
"10735",200.22,0.132075471698113,0.0540540540540541,0,69,0.166666666666667,0,0.118181818181818,0,0,0.184125166952872,0.118367346938776,8,443,0.0185185185185185,0,0.386243386243386,0.0689929720873972,0.32375,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1
"10736",346.79,0.0377358490566038,0.027027027027027,0,92,0.130952380952381,0.358695652173913,0.1,0.135135135135135,0,0.179164281625644,0.148979591836735,48,531,0,0,0.46031746031746,0.130314954601828,0.3296875,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"10737",478.22,0,0.027027027027027,0,69,0.345238095238095,0,0.236363636363636,0,0.132075471698113,0.259110856706735,0.33265306122449,2,493,0.222222222222222,0.102040816326531,0.740740740740741,0.242394083691874,0.4,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
"10738",110.98,0,0,0,91,0.321428571428571,0,0.227272727272727,0,0.0754716981132075,0.155886281244037,0.1,14,406,0.0740740740740741,0.0612244897959184,0.354497354497354,0.084380885302629,0.3171875,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
"10739",604,0,0.72972972972973,0,49,0.654761904761905,0,0.454545454545455,0,0.0377358490566038,0.299942759015455,0.242857142857143,7,314,0.0740740740740741,0.0204081632653061,0.433862433862434,0.204789392292263,0.5365625,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"10740",501.67,0,0.297297297297297,0,69,0.547619047619048,0,0.409090909090909,0,0,0.178401068498378,0.146938775510204,34,16,0.037037037037037,0,0.486772486772487,0.121128140741988,0.364375,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"10741",857,0,0.108108108108108,0.105263157894737,55,0.523809523809524,0.728260869565217,0.390909090909091,0.324324324324324,0.0377358490566038,0.299942759015455,0.242857142857143,34,54,0.111111111111111,0.0612244897959184,0.608465608465608,0.2275420679518,0.5109375,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"10742",459.94,0.0188679245283019,0.162162162162162,0,7,0.464285714285714,0.304347826086957,0.336363636363636,0.027027027027027,0.207547169811321,0.223812249570693,0.148979591836735,37,447,0.222222222222222,0.224489795918367,0.433862433862434,0.153641806127605,0.38125,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1
"10743",2528.98,0.0943396226415094,0,0,77,0.107142857142857,0,0.0818181818181818,0,0,0.197672199961839,0.0959183673469388,37,495,0.0555555555555556,0,0.402116402116402,0.102371729111482,0.30625,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"10744",1236,0,0.648648648648649,0,27,0.428571428571429,0.239130434782609,0.3,0.027027027027027,0.207547169811321,0.275710742224766,0.0959183673469388,37,201,0.222222222222222,0.204081632653061,0.386243386243386,0.0841971490254322,0.3078125,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"10745",708.04,0,0,0,48,0.726190476190476,0,0.409090909090909,0,0.0943396226415094,0.216561724861668,0.187755102040816,34,33,0.0925925925925926,0.0816326530612245,0.55026455026455,0.184670269939214,0.4725,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
